"","keyid","title","start","end","language","country","duration","tooltip","l_color"
"89","AKpluss","Pluss : [ajakiri]","2017-03-01","2021-12-01","Estonian","Estonia",4.75616438356164,"Pluss : [ajakiri]<br>From <b>2017-03-01</b> to <b>2021-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"90","AKpollumeheteataja","Põllumehe Teataja","2017-02-28","2021-09-14","Estonian","Estonia",4.54520547945206,"Põllumehe Teataja<br>From <b>2017-02-28</b> to <b>2021-09-14</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"91","AKpollumetsa","Põllu- ja Metsatehnika","2017-01-01","2018-10-01","Estonian","Estonia",1.74794520547945,"Põllu- ja Metsatehnika<br>From <b>2017-01-01</b> to <b>2018-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"92","AKpomoshnik","Помощник : [ajakiri]","2017-09-01","2018-04-01","Russian","Estonia",0.580821917808219,"Помощник : [ajakiri]<br>From <b>2017-09-01</b> to <b>2018-04-01</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"93","AKportartur","Sinu Elustiil : Port Artur","2018-04-01","2019-07-01","Estonian","Estonia",1.24931506849315,"Sinu Elustiil : Port Artur<br>From <b>2018-04-01</b> to <b>2019-07-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"94","AKpositiiv","Positiiv : Eesti fotoajakiri = Estonian photography magazine","2017-03-01","2020-10-01","Estonian","Estonia",3.58904109589041,"Positiiv : Eesti fotoajakiri = Estonian photography magazine<br>From <b>2017-03-01</b> to <b>2020-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"95","AKraamatukogu","Raamatukogu : Rk : ilmub aastast 1923","2017-02-01","2022-02-01","Estonian","Estonia",5.0027397260274,"Raamatukogu : Rk : ilmub aastast 1923<br>From <b>2017-02-01</b> to <b>2022-02-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"96","AKreaktor","Reaktor [ulmeajakiri]","2017-01-01","2021-05-01","Estonian","Estonia",4.33150684931507,"Reaktor [ulmeajakiri]<br>From <b>2017-01-01</b> to <b>2021-05-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"97","AKremondijaehita","Remondi ja Ehita","2017-06-01","2021-09-01","Estonian","Estonia",4.25479452054795,"Remondi ja Ehita<br>From <b>2017-06-01</b> to <b>2021-09-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"98","AKriigiteataja","Riigi Teataja","1918-11-27","1944-09-20","Estonian","Estonia",25.8328767123288,"Riigi Teataja<br>From <b>1918-11-27</b> to <b>1944-09-20</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"99","AKsciencerise","ScienceRise : scientific journal","2020-02-01","2021-12-01","English","Estonia",1.83287671232877,"ScienceRise : scientific journal<br>From <b>2020-02-01</b> to <b>2021-12-01</b><br>issued in <b>Estonia</b> in <b>English</b> language</br>","#78B7C5"
"100","AKshagvpered","Шаг вперед : журнал для клиентов SEB","2018-08-01","2020-03-01","Russian","Estonia",1.58356164383562,"Шаг вперед : журнал для клиентов SEB<br>From <b>2018-08-01</b> to <b>2020-03-01</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"101","AKsinuga","Sinuga : ajakiri","2017-05-01","2021-10-01","Estonian","Estonia",4.42191780821918,"Sinuga : ajakiri<br>From <b>2017-05-01</b> to <b>2021-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"102","AKsloelectricity","SLO electricity","2017-09-01","2018-09-01","Estonian","Estonia",1,"SLO electricity<br>From <b>2017-09-01</b> to <b>2018-09-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"103","AKsmit","SMIT : Siseministeeriumi infotehnoloogia- ja arenduskeskuse ajakiri","2017-06-01","2018-01-01","Estonian","Estonia",0.586301369863014,"SMIT : Siseministeeriumi infotehnoloogia- ja arenduskeskuse ajakiri<br>From <b>2017-06-01</b> to <b>2018-01-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"104","AKsodur","Sõdur : Eesti sõjandusajakiri","2017-02-01","2021-12-01","Estonian","Estonia",4.83287671232877,"Sõdur : Eesti sõjandusajakiri<br>From <b>2017-02-01</b> to <b>2021-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"105","AKsotsiaaltoo","Sotsiaaltöö : sotsiaaltöö ja sotsiaalpoliitika erialaajakiri","2017-03-01","2020-02-01","Estonian","Estonia",2.92328767123288,"Sotsiaaltöö : sotsiaaltöö ja sotsiaalpoliitika erialaajakiri<br>From <b>2017-03-01</b> to <b>2020-02-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"106","AKsulane","Sulane : Tallinna Kaarli koguduse ajakiri","2017-04-01","2020-12-01","Estonian","Estonia",3.67123287671233,"Sulane : Tallinna Kaarli koguduse ajakiri<br>From <b>2017-04-01</b> to <b>2020-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"107","AKtaheke","Täheke : lasteajakiri","2017-01-01","2021-07-01","Estonian","Estonia",4.4986301369863,"Täheke : lasteajakiri<br>From <b>2017-01-01</b> to <b>2021-07-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"108","AKtahekedetski","Täheke : [детский журнал]","2017-02-01","2021-09-01","Russian","Estonia",4.58356164383562,"Täheke : [детский журнал]<br>From <b>2017-02-01</b> to <b>2021-09-01</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"109","AKtahekemulgi","Täheke : mulgi keelen : SA Kultuurileht lasteaakiri","2017-09-01","2020-10-01","Estonian","Estonia",3.08493150684932,"Täheke : mulgi keelen : SA Kultuurileht lasteaakiri<br>From <b>2017-09-01</b> to <b>2020-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"110","AKtahekeseto","Täheke : seto keeleh : SA Kultuurileht latsiaokiri","2018-08-01","2021-06-01","Estonian","Estonia",2.83561643835616,"Täheke : seto keeleh : SA Kultuurileht latsiaokiri<br>From <b>2018-08-01</b> to <b>2021-06-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"111","AKtahekevoru","Täheke : võro keelen : SA Kultuurileht latsiaokiri","2017-10-01","2021-06-01","Estonian","Estonia",3.66849315068493,"Täheke : võro keelen : SA Kultuurileht latsiaokiri<br>From <b>2017-10-01</b> to <b>2021-06-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"112","AKteekaija","Teekäija : kristlik ajakiri aastast 1904 : Eesti Evangeeliumi Kristlaste ja Baptistide Koguduste Liidu väljaanne","2017-01-01","2022-01-01","Estonian","Estonia",5.0027397260274,"Teekäija : kristlik ajakiri aastast 1904 : Eesti Evangeeliumi Kristlaste ja Baptistide Koguduste Liidu väljaanne<br>From <b>2017-01-01</b> to <b>2022-01-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"113","AKtempo","Tempo : Eesti Vanamootorrattaklubi Unic-Moto ajakiri","2017-12-01","2020-11-01","Estonian","Estonia",2.92054794520548,"Tempo : Eesti Vanamootorrattaklubi Unic-Moto ajakiri<br>From <b>2017-12-01</b> to <b>2020-11-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"114","AKtervisest","Tervisest : Eesti Haigekassa ajakiri","2019-04-01","2020-03-01","Estonian","Estonia",0.917808219178082,"Tervisest : Eesti Haigekassa ajakiri<br>From <b>2019-04-01</b> to <b>2020-03-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"115","AKtervisestrus","Tervisest : Больничная касса журнал","2019-04-01","2020-03-01","Russian","Estonia",0.917808219178082,"Tervisest : Больничная касса журнал<br>From <b>2019-04-01</b> to <b>2020-03-01</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"116","AKtluajakiri","Tallinna Ülikooli Ajakiri","2017-02-01","2021-02-01","Estonian","Estonia",4.0027397260274,"Tallinna Ülikooli Ajakiri<br>From <b>2017-02-01</b> to <b>2021-02-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"117","AKtmk","Teater. Muusika. Kino","2017-01-01","2022-01-01","Estonian","Estonia",5.0027397260274,"Teater. Muusika. Kino<br>From <b>2017-01-01</b> to <b>2022-01-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"118","AKtooelu","Tööelu : Tööinspektsiooni infokiri","2017-04-01","2021-11-01","Estonian","Estonia",4.58904109589041,"Tööelu : Tööinspektsiooni infokiri<br>From <b>2017-04-01</b> to <b>2021-11-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"119","AKtoostusest","TööstusEST : tööstusettevõtted","2017-01-24","2021-09-06","Estonian","Estonia",4.61917808219178,"TööstusEST : tööstusettevõtted<br>From <b>2017-01-24</b> to <b>2021-09-06</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"120","AKtouloomakasvatus","Tõuloomakasvatus","2017-03-15","2022-03-07","Estonian","Estonia",4.98082191780822,"Tõuloomakasvatus<br>From <b>2017-03-15</b> to <b>2022-03-07</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"121","AKtourest","Tourest ... : turismimess","2017-02-08","2020-02-06","Estonian","Estonia",2.9945205479452,"Tourest ... : turismimess<br>From <b>2017-02-08</b> to <b>2020-02-06</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"122","AKtuna","Tuna : ajalookultuuri ajakiri : Rahvusarhiivi, Tallinna Linnaarhiivi ja Eesti Arhivaaride Ühingu väljaanne","2017-03-01","2020-03-01","Estonian","Estonia",3.0027397260274,"Tuna : ajalookultuuri ajakiri : Rahvusarhiivi, Tallinna Linnaarhiivi ja Eesti Arhivaaride Ühingu väljaanne<br>From <b>2017-03-01</b> to <b>2020-03-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"123","AKuskjaelu","Usk ja Elu : õigeusu vaimulik ajakiri","2017-05-01","2021-06-01","Estonian","Estonia",4.08767123287671,"Usk ja Elu : õigeusu vaimulik ajakiri<br>From <b>2017-05-01</b> to <b>2021-06-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"124","AKuttartuylik","Universitas Tartuensis : UT : Tartu Ülikooli ajakiri","2017-01-01","2021-12-10","Estonian","Estonia",4.94246575342466,"Universitas Tartuensis : UT : Tartu Ülikooli ajakiri<br>From <b>2017-01-01</b> to <b>2021-12-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"125","AKvahitorn","Vahitorn : kuulutab Jehoova Kuningriiki","2017-01-01","2020-12-01","Estonian","Estonia",3.91780821917808,"Vahitorn : kuulutab Jehoova Kuningriiki<br>From <b>2017-01-01</b> to <b>2020-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"126","AKvarskerohk","Värske Rõhk","2017-03-01","2021-06-01","Estonian","Estonia",4.25479452054795,"Värske Rõhk<br>From <b>2017-03-01</b> to <b>2021-06-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"127","AKvikerkaar","Vikerkaar : Eesti Kirjanike Liidu ajakiri","2017-01-01","2022-01-01","Estonian","Estonia",5.0027397260274,"Vikerkaar : Eesti Kirjanike Liidu ajakiri<br>From <b>2017-01-01</b> to <b>2022-01-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"128","AKviljar","Viljar : tavalisest parem aiandusajakiri","2017-04-01","2018-04-01","Estonian","Estonia",1,"Viljar : tavalisest parem aiandusajakiri<br>From <b>2017-04-01</b> to <b>2018-04-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"129","AKvisitsaaremaa","Visit Saaremaa : travel magazine : life in a paradise over the sea","2019-01-01","2020-01-01","English","Estonia",1,"Visit Saaremaa : travel magazine : life in a paradise over the sea<br>From <b>2019-01-01</b> to <b>2020-01-01</b><br>issued in <b>Estonia</b> in <b>English</b> language</br>","#78B7C5"
"130","alajoe","Alajõe Valla Infoleht = Информационный Лист Волости Алайыэ","2014-12-01","2017-12-01","Estonian","Estonia",3.0027397260274,"Alajõe Valla Infoleht = Информационный Лист Волости Алайыэ<br>From <b>2014-12-01</b> to <b>2017-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"131","alatskivivalla","Alatskivi vallaleht","2006-01-12","2017-12-14","Estonian","Estonia",11.9287671232877,"Alatskivi vallaleht<br>From <b>2006-01-12</b> to <b>2017-12-14</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"132","aleksandris","Aleksandri Sõnumid","2003-11-01","2006-07-01","Estonian","Estonia",2.66575342465753,"Aleksandri Sõnumid<br>From <b>2003-11-01</b> to <b>2006-07-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"133","alterego","Alter Ego","2003-10-01","2007-04-01","Estonian","Estonia",3.5013698630137,"Alter Ego<br>From <b>2003-10-01</b> to <b>2007-04-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"134","alutaguseelu","Alutaguse Elu : Jõhvi ja Alutaguse häälekandja","1930-03-15","1933-09-27","Estonian","Estonia",3.53972602739726,"Alutaguse Elu : Jõhvi ja Alutaguse häälekandja<br>From <b>1930-03-15</b> to <b>1933-09-27</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"135","alutaguseteataja","Alutaguse Teataja","1929-08-03","1934-01-30","Estonian","Estonia",4.4958904109589,"Alutaguse Teataja<br>From <b>1929-08-03</b> to <b>1934-01-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"136","alutagusevalla","Alutaguse Valla Leht","2018-01-20","2022-02-22","Estonian","Estonia",4.09315068493151,"Alutaguse Valla Leht<br>From <b>2018-01-20</b> to <b>2022-02-22</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"137","alutagusevallarus","Газета Алутагузеской волости","2018-01-20","2018-12-24","Russian","Estonia",0.926027397260274,"Газета Алутагузеской волости<br>From <b>2018-01-20</b> to <b>2018-12-24</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"138","amblavallaleht","Ambla Vallaleht","2004-09-01","2017-11-01","Estonian","Estonia",13.1753424657534,"Ambla Vallaleht<br>From <b>2004-09-01</b> to <b>2017-11-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"139","ameerikaeestlane","Ameerika Eestlane : hariduslik ja informatsiooni ajakiri","1925-03-26","1925-11-05","Estonian","United States",0.613698630136986,"Ameerika Eestlane : hariduslik ja informatsiooni ajakiri<br>From <b>1925-03-26</b> to <b>1925-11-05</b><br>issued in <b>United States</b> in <b>Estonian</b> language</br>","#899DA4"
"140","amerikaeestipostimees","Amerika Eesti Postimees : Toob kiriku ja politika sõnumid","1897-03-01","1911-07-01","Estonian","United States",14.3397260273973,"Amerika Eesti Postimees : Toob kiriku ja politika sõnumid<br>From <b>1897-03-01</b> to <b>1911-07-01</b><br>issued in <b>United States</b> in <b>Estonian</b> language</br>","#899DA4"
"141","antslavalla","Antsla Valla Leht","2014-02-01","2021-12-01","Estonian","Estonia",7.83561643835616,"Antsla Valla Leht<br>From <b>2014-02-01</b> to <b>2021-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"142","apaiandus","Aiandus : [ajalehe Äripäev lisa]","2018-05-11","2021-05-06","Estonian","Estonia",2.98904109589041,"Aiandus : [ajalehe Äripäev lisa]<br>From <b>2018-05-11</b> to <b>2021-05-06</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"143","apariplaan","Äriplaan ... : [ajalehe Äripäev lisa]","2018-10-05","2021-09-30","Estonian","Estonia",2.98904109589041,"Äriplaan ... : [ajalehe Äripäev lisa]<br>From <b>2018-10-05</b> to <b>2021-09-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"144","apdividendide","Dividendide Top : [ajalehe Äripäev lisa]","2016-01-29","2020-12-16","Estonian","Estonia",4.88493150684932,"Dividendide Top : [ajalehe Äripäev lisa]<br>From <b>2016-01-29</b> to <b>2020-12-16</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"145","apehitus","Ehitus","2014-02-11","2022-03-10","Estonian","Estonia",8.07945205479452,"Ehitus<br>From <b>2014-02-11</b> to <b>2022-03-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"146","apfp","Firmapidu","2014-04-15","2021-10-07","Estonian","Estonia",7.48493150684931,"Firmapidu<br>From <b>2014-04-15</b> to <b>2021-10-07</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"147","apgasellitop","Gaselli Top : [Eesti kiiremini arenevad ettevõtted : ajalehe Äripäev lisa]","2018-02-21","2022-02-17","Estonian","Estonia",3.99178082191781,"Gaselli Top : [Eesti kiiremini arenevad ettevõtted : ajalehe Äripäev lisa]<br>From <b>2018-02-21</b> to <b>2022-02-17</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"148","apgentleman","Gentleman","2014-03-21","2021-09-23","Estonian","Estonia",7.51506849315069,"Gentleman<br>From <b>2014-03-21</b> to <b>2021-09-23</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"149","apinfotop","Infotehnoloogia top : eriväljaanne : [ajalehe Äripäev lisa]","2016-10-26","2019-10-31","Estonian","Estonia",3.01369863013699,"Infotehnoloogia top : eriväljaanne : [ajalehe Äripäev lisa]<br>From <b>2016-10-26</b> to <b>2019-10-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"150","apjallekooli","Jälle Kooli : [ajalehe Äripäev lisa]","2017-08-23","2021-08-12","Estonian","Estonia",3.97260273972603,"Jälle Kooli : [ajalehe Äripäev lisa]<br>From <b>2017-08-23</b> to <b>2021-08-12</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"151","apjoulud","Jõulud : [ajalehe Äripäev lisa]","2017-12-22","2021-12-16","Estonian","Estonia",3.98630136986301,"Jõulud : [ajalehe Äripäev lisa]<br>From <b>2017-12-22</b> to <b>2021-12-16</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"152","apjuhtimine","Juhtimine","2014-01-27","2016-02-29","Estonian","Estonia",2.09041095890411,"Juhtimine<br>From <b>2014-01-27</b> to <b>2016-02-29</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"153","apjuubel","Juubel : eriväljaanne : [ajalehe Äripäev lisa]","2016-01-29","2022-01-27","Estonian","Estonia",6,"Juubel : eriväljaanne : [ajalehe Äripäev lisa]<br>From <b>2016-01-29</b> to <b>2022-01-27</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"154","apkaubandusetop","Kaubanduse TOP : [ajalehe Äripäev lisa]","2017-10-11","2021-10-07","Estonian","Estonia",3.99178082191781,"Kaubanduse TOP : [ajalehe Äripäev lisa]<br>From <b>2017-10-11</b> to <b>2021-10-07</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"155","apkinnisvara","Kinnisvara","2014-02-12","2022-03-10","Estonian","Estonia",8.07671232876712,"Kinnisvara<br>From <b>2014-02-12</b> to <b>2022-03-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"156","apkoolitus","Koolituse TOP : [ajalehe Äripäev lisa]","2017-08-11","2022-02-03","Estonian","Estonia",4.48493150684931,"Koolituse TOP : [ajalehe Äripäev lisa]<br>From <b>2017-08-11</b> to <b>2022-02-03</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"157","aplogistika","Logistika","2014-01-28","2022-02-23","Estonian","Estonia",8.07671232876712,"Logistika<br>From <b>2014-01-28</b> to <b>2022-02-23</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
